"rowname","Especie","Long","Lat","BD","colecta","bio01","bio02","bio03","bio04","bio05","bio06","bio07","bio08","bio09","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","prub","env_group","env_group_2","env_group_3"
"422","haageana",-97.9954416666667,18.4875861111111,"herbarios",NA,200,168,71,1753,313,79,234,211,175,220,175,668,155,3,95,365,11,246,18,1.26293570527396,-1.19487221005386,-1.10700989393033,1.03778414650167,-0.249398699797549,-0.115333451901778,0.0571666242580505,-0.0613679274250523,-0.0620179718820907,-0.283508793806717,0.0218813388017692,0.00403708317672464,0.138288593505658,-0.025556765003607,0.0298755815574906,-0.0343933862736557,0.0368762121747808,-0.00709341895701853,0.006128219443758,"Balsas","Balsas","Balsas","M_conspicua"
"423","haageana",-97.54975,17.3341666666667,"herbarios",NA,167,180,73,1490,283,38,245,176,146,185,146,826,176,7,91,443,23,301,30,-2.89642578680501,-1.62923700384758,-1.82759450645905,1.19761870788486,-0.358430659195725,0.21221246892162,-0.428923579770199,-0.511769298511358,-0.0332746908093943,-0.192558598051794,-0.088681999299929,-0.115158134139574,-0.0209291022895424,-0.0147000855354356,0.000577661083461528,0.0845592701218212,0.0217228373899616,0.00428340723851969,-0.0156840015107886,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"424","haageana",-97.4077777777778,19.3866666666667,"herbarios",NA,149,151,70,1832,251,37,214,163,123,168,123,383,77,5,75,175,17,157,20,-1.89727493605085,3.88385705735663,0.549073577429715,-0.227343514813465,-0.210570657729027,-0.473145502632623,0.990210943622767,0.289561316157211,-0.322553872825018,-0.375035663979937,0.360208036643795,0.0279832628992992,0.160967892033613,-0.073911991177294,-0.0306957974771967,0.0713164040614672,0.0930573422864037,-0.00297060005717796,-0.00862382420036594,"Haageana","Haageana","Haageana","Haageana"
"425","haageana",-97.5241666666667,18.3061111111111,"herbarios",NA,195,158,69,1908,305,77,228,214,169,217,168,454,113,3,101,229,12,185,13,2.29158189512204,0.826524133059111,-0.478424734585791,0.0288549258147854,-0.0142742497221428,0.155829376680194,-0.571022914562951,-0.144767776505498,0.129810642733796,0.0830729251940638,-0.0650478467471385,0.0295655127797448,-0.0370893105445097,0.199695227893216,-0.0553621863027618,-0.0106819091658326,-0.0127733779499259,-0.00143759445629545,0.0101296857345866,"Balsas","Balsas","Balsas","M_meissneri"
"426","haageana",-97.471275,18.3357777777778,"herbarios",NA,194,155,69,1908,303,79,224,213,168,216,168,453,110,3,100,226,12,182,14,2.25797520749216,0.963444276652362,-0.118271064147556,0.0225984172700529,-0.0266816075611526,0.0960673145051427,-0.489510948282439,-0.044337272757211,0.144323512903974,0.0322095778412296,-0.031811471889075,0.0214224614972172,-0.0384133265978358,0.2115033465174,-0.0314596879099756,-0.0265145739422807,-0.00320199414898662,-0.0170478947665285,-0.00305124854974074,"Balsas","Balsas","Balsas","M_meissneri"
"427","haageana",-97.4625,18.6236666666667,"herbarios",NA,160,160,70,1767,271,45,226,176,134,179,134,452,99,3,88,233,16,188,16,-0.837828527775114,2.39076943734463,-0.547418224710585,0.269878001793592,0.431750763024195,-0.0268889890702013,0.213199774334094,0.15957578945735,-0.071416159742781,0.0285710851101882,0.0239842092255136,-0.0767362991400296,-0.014517478365576,0.039335722985317,-0.0205134411647039,-0.0706079407496165,-0.0465237620220024,-0.0246084016270978,0.0240974764818379,"Balsas","Balsas","Balsas","M_conspicua"
"428","haageana",-97.4575,18.3347222222222,"herbarios",NA,194,155,69,1905,303,79,224,213,168,216,167,457,110,3,98,227,12,183,14,2.17356425740228,0.982049039984676,-0.113421843092348,0.0157145173144631,-0.0891845060876333,0.0232387872639695,-0.287515354724328,-0.0331221446720349,0.0990497126868405,0.012826110337217,-0.0146698194298183,0.0587188814781359,-0.0133250553086362,0.190929724486766,-0.028345510983583,-0.0177954912410444,-0.0183604945074352,-0.00149626748727176,0.00339822247941291,"Balsas","Balsas","Balsas","M_meissneri"
"429","haageana",-97.1721388888889,17.57125,"herbarios",NA,154,164,70,1453,268,37,231,161,134,171,133,675,147,5,89,363,18,247,31,-2.5999084850109,0.358457293195203,-0.425529463485023,0.316762338770286,0.946724990915193,0.463483663012988,0.231407632897641,-0.375650176063987,0.419554415699575,-0.246369237760625,0.0833743057825578,-0.0716138503577277,0.0959274829546737,-0.0457431442927441,0.0849530648656843,-0.0602518002072833,-0.0322625470603188,-0.0224232604422256,0.0135961399049745,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"430","albilanata",-99.190316,19.313985,"gbs","Jardin Botanico",155,172,68,2092,272,22,250,168,126,178,126,853,181,6,94,505,24,239,24,-2.26211249604672,-0.585434514584419,-2.10698382949658,-2.03747867686188,1.19286882539891,-0.227731988258819,-0.848835109172912,0.342812313636571,-1.25434494287359,-0.277656027305111,0.0225952813707342,-0.391612720334998,-0.244160841344772,-0.179443896742514,-0.136864104452035,-0.0447167809670328,0.0592054203297405,-0.0185476907425379,0.0168260809451017,"unknown","San_angelensis","San_angelensis","San_angelensis"
"431","albilanata",-99.190316,19.313985,"gbs","Espacio escultorico tejido",155,172,68,2092,272,22,250,168,126,178,126,853,181,6,94,505,24,239,24,-2.26211249604672,-0.585434514584419,-2.10698382949658,-2.03747867686188,1.19286882539891,-0.227731988258819,-0.848835109172912,0.342812313636571,-1.25434494287359,-0.277656027305111,0.0225952813707342,-0.391612720334998,-0.244160841344772,-0.179443896742514,-0.136864104452035,-0.0447167809670328,0.0592054203297405,-0.0185476907425379,0.0168260809451017,"unknown","San_angelensis","San_angelensis","San_angelensis"
"432","haageana",-97.6491388888889,18.2133055555556,"gbs","CC027",167,166,70,1824,280,44,236,185,143,188,141,584,154,4,95,310,17,248,21,-0.84116091226864,0.385522465222199,-1.24348897202442,-0.0236470122714271,0.594582661246363,-0.275220244546208,-0.641617693730252,0.0329278592336932,0.0539302077483114,0.0049414014890025,0.0248204528165093,0.156191548915555,0.129238297823466,-0.0472644029433625,-0.0823635060472675,0.0156212232542801,-0.0368701217521245,-0.0319389695750565,0.0031206012770745,"Balsas","Balsas","Balsas","M_conspicua"
"433","haageana",-97.6491388888889,18.2133055555556,"gbs","CC027",167,166,70,1824,280,44,236,185,143,188,141,584,154,4,95,310,17,248,21,-0.84116091226864,0.385522465222199,-1.24348897202442,-0.0236470122714271,0.594582661246363,-0.275220244546208,-0.641617693730252,0.0329278592336932,0.0539302077483114,0.0049414014890025,0.0248204528165093,0.156191548915555,0.129238297823466,-0.0472644029433625,-0.0823635060472675,0.0156212232542801,-0.0368701217521245,-0.0319389695750565,0.0031206012770745,"Balsas","Balsas","Balsas","M_conspicua"
"434","haageana",-97.6956388888889,18.0843611111111,"gbs","CC028",174,168,70,1845,287,47,240,191,149,195,147,653,167,4,95,345,18,268,23,-0.686837168510511,-0.429735501824796,-1.48053507566222,-0.112790261990756,0.441362486208379,-0.373021116666919,-0.566719400862062,0.0971377413590796,0.0529527719641607,0.0124928402474314,-0.0115498392767353,0.213163644462229,0.0812382645153338,-0.0669314048128963,-0.0626609536881474,0.0583672237901399,-0.00359589331580428,-0.0250714000532544,0.010833795303908,"Balsas","Balsas","Balsas","M_conspicua"
"435","haageana",-97.6956388888889,18.0843611111111,"gbs","CC028",174,168,70,1845,287,47,240,191,149,195,147,653,167,4,95,345,18,268,23,-0.686837168510511,-0.429735501824796,-1.48053507566222,-0.112790261990756,0.441362486208379,-0.373021116666919,-0.566719400862062,0.0971377413590796,0.0529527719641607,0.0124928402474314,-0.0115498392767353,0.213163644462229,0.0812382645153338,-0.0669314048128963,-0.0626609536881474,0.0583672237901399,-0.00359589331580428,-0.0250714000532544,0.010833795303908,"Balsas","Balsas","Balsas","M_conspicua"
"436","albilanata",-97.2167222222222,17.4888055555556,"gbs","CC033",162,172,73,1364,277,42,235,169,143,178,142,570,122,4,88,287,16,218,23,-2.02844493315184,0.925398383057647,-1.18671337142318,2.00781696312802,-0.0647353705026175,0.794607899922006,0.286223813408321,-0.405848465106287,0.305314320560714,-0.148669755273574,0.131394679996058,-0.014285928959706,0.0476053132707444,-0.0406574546230242,0.0703343695610637,0.0437834498625455,-0.0345407445780982,0.0246940309198471,0.00189000106802348,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"437","albilanata",-97.2167222222222,17.4888055555556,"gbs","CC033",162,172,73,1364,277,42,235,169,143,178,142,570,122,4,88,287,16,218,23,-2.02844493315184,0.925398383057647,-1.18671337142318,2.00781696312802,-0.0647353705026175,0.794607899922006,0.286223813408321,-0.405848465106287,0.305314320560714,-0.148669755273574,0.131394679996058,-0.014285928959706,0.0476053132707444,-0.0406574546230242,0.0703343695610637,0.0437834498625455,-0.0345407445780982,0.0246940309198471,0.00189000106802348,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"438","albilanata",-97.2078888888889,17.4728055555556,"gbs","CC034",161,171,72,1358,277,42,235,168,142,177,142,584,127,4,89,300,16,224,23,-1.97700154633727,0.789928424380775,-1.09652145643312,1.63292369758297,0.289704628113753,0.794478514187337,0.321787595750899,-0.543182953255397,0.362888952005887,-0.0698992980569872,0.0723823601205859,-0.0474000628749386,0.0745245244743927,-0.0438160991806992,0.0977432431154585,0.00877963035102427,-0.042066673721641,-0.0226229458266867,-0.00218759778084345,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"439","albilanata",-97.2078888888889,17.4728055555556,"gbs","CC034",161,171,72,1358,277,42,235,168,142,177,142,584,127,4,89,300,16,224,23,-1.97700154633727,0.789928424380775,-1.09652145643312,1.63292369758297,0.289704628113753,0.794478514187337,0.321787595750899,-0.543182953255397,0.362888952005887,-0.0698992980569872,0.0723823601205859,-0.0474000628749386,0.0745245244743927,-0.0438160991806992,0.0977432431154585,0.00877963035102427,-0.042066673721641,-0.0226229458266867,-0.00218759778084345,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"440","albilanata",-97.0455,17.4365,"gbs","CC035",168,164,71,1431,282,52,230,175,150,186,148,656,134,5,89,355,19,228,25,-1.57143976291323,0.128108876862141,-0.309796424849978,0.948076046706068,0.148646320976279,0.631064324797805,0.391135410771803,-0.489659469353541,0.150241306399756,-0.0443383096204835,0.0495313955777915,-0.106777945250817,-0.0907947480703933,-0.0287896981302647,0.0334263789607858,-0.0241728579917735,-0.0335514280568559,0.00993451750788402,-0.0193941878978646,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"441","albilanata",-97.0455,17.4365,"gbs","CC035",168,164,71,1431,282,52,230,175,150,186,148,656,134,5,89,355,19,228,25,-1.57143976291323,0.128108876862141,-0.309796424849978,0.948076046706068,0.148646320976279,0.631064324797805,0.391135410771803,-0.489659469353541,0.150241306399756,-0.0443383096204835,0.0495313955777915,-0.106777945250817,-0.0907947480703933,-0.0287896981302647,0.0334263789607858,-0.0241728579917735,-0.0335514280568559,0.00993451750788402,-0.0193941878978646,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"442","albilanata",-97.1041666666667,17.45975,"gbs","CC038",161,166,72,1380,275,45,230,167,143,178,141,588,132,4,90,318,14,222,22,-1.81705412518355,0.785773010058099,-0.628208955550404,1.66424217948259,0.515533057062149,0.62704928548176,0.186416336236859,-0.472465577805882,0.256834829966121,-0.227371651152687,0.199863538860917,-0.0481459111511531,0.0507831209944099,-0.0787002666097976,0.0322380324132528,-0.0497889784226635,-0.0368066613008527,0.0384663036444672,-0.0024246701028273,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"443","albilanata",-97.1041666666667,17.45975,"gbs","CC038",161,166,72,1380,275,45,230,167,143,178,141,588,132,4,90,318,14,222,22,-1.81705412518355,0.785773010058099,-0.628208955550404,1.66424217948259,0.515533057062149,0.62704928548176,0.186416336236859,-0.472465577805882,0.256834829966121,-0.227371651152687,0.199863538860917,-0.0481459111511531,0.0507831209944099,-0.0787002666097976,0.0322380324132528,-0.0497889784226635,-0.0368066613008527,0.0384663036444672,-0.0024246701028273,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"444","albilanata",-97.2948333333333,17.2669166666667,"gbs","CC039",169,175,73,1376,284,46,238,176,150,185,149,830,173,6,89,458,26,305,30,-2.86925927165805,-1.73391887131549,-1.11808445310422,1.50504822961049,-0.293244776195672,0.284999010438536,0.0224549493004657,-0.353702872087807,0.0734488289930604,0.158200450051228,-0.189591214195949,-0.107167298695041,-0.107511037614439,-0.0691555708688723,-0.00585031514315977,0.0141215265673358,-0.0152187470912507,-0.0270984590864716,0.00442034460180425,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"445","albilanata",-97.2948333333333,17.2669166666667,"gbs","CC039",169,175,73,1376,284,46,238,176,150,185,149,830,173,6,89,458,26,305,30,-2.86925927165805,-1.73391887131549,-1.11808445310422,1.50504822961049,-0.293244776195672,0.284999010438536,0.0224549493004657,-0.353702872087807,0.0734488289930604,0.158200450051228,-0.189591214195949,-0.107167298695041,-0.107511037614439,-0.0691555708688723,-0.00585031514315977,0.0141215265673358,-0.0152187470912507,-0.0270984590864716,0.00442034460180425,"Oaxacana","Oaxacana","Oaxacana","Oaxacana"
"446","haageana",-97.7016111111111,17.7289722222222,"gbs","CC045",176,174,70,1813,292,46,246,188,151,198,151,766,172,5,93,410,19,277,26,-1.08078677555242,-1.20877581749288,-1.89638495096855,-0.251654853144421,0.206333928355824,-0.190900901034243,-0.285185195429585,-0.0847714006731447,-0.132840165505255,-0.18552503341945,-0.059923853572582,-0.0373749481774478,0.0163503828872718,-0.0890491423417687,0.0256900146740744,0.0594088573570127,0.0529409676250422,-0.00926930522926538,-0.0290434830016899,"Balsas","Balsas","Balsas","M_conspicua"
"447","haageana",-97.7016111111111,17.7289722222222,"gbs","CC045",176,174,70,1813,292,46,246,188,151,198,151,766,172,5,93,410,19,277,26,-1.08078677555242,-1.20877581749288,-1.89638495096855,-0.251654853144421,0.206333928355824,-0.190900901034243,-0.285185195429585,-0.0847714006731447,-0.132840165505255,-0.18552503341945,-0.059923853572582,-0.0373749481774478,0.0163503828872718,-0.0890491423417687,0.0256900146740744,0.0594088573570127,0.0529409676250422,-0.00926930522926538,-0.0290434830016899,"Balsas","Balsas","Balsas","M_conspicua"
"448","haageana",-97.4596111111111,18.4473888888889,"gbs","CC023",178,154,70,1800,283,64,219,195,153,198,152,491,108,4,92,242,14,199,16,0.441379191902349,1.46932413327638,0.231649992635786,0.343886527478074,-0.000312186185529931,-0.233347971427256,-0.0736354236064263,-0.035999050619863,-0.00236947022609102,-0.109865966059512,0.0407748035376817,-0.020636183751769,-0.0246799234116288,0.164238065782581,-0.0344869559436731,0.0392050445063888,0.0179375132919698,0.018195121636173,0.00866812191905359,"Balsas","Balsas","Balsas","M_conspicua"
"449","haageana",-97.4596111111111,18.4473888888889,"gbs","CC023",178,154,70,1800,283,64,219,195,153,198,152,491,108,4,92,242,14,199,16,0.441379191902349,1.46932413327638,0.231649992635786,0.343886527478074,-0.000312186185529931,-0.233347971427256,-0.0736354236064263,-0.035999050619863,-0.00236947022609102,-0.109865966059512,0.0407748035376817,-0.020636183751769,-0.0246799234116288,0.164238065782581,-0.0344869559436731,0.0392050445063888,0.0179375132919698,0.018195121636173,0.00866812191905359,"Balsas","Balsas","Balsas","M_conspicua"
"450","haageana",-97.4596111111111,18.3333333333333,"gbs","CC024",202,156,69,1933,311,86,225,221,175,224,175,427,105,3,101,212,12,168,14,2.88696896228297,0.866055368129313,-0.189381210144519,0.0233053474554644,-0.386248829331729,0.286642136456882,-0.489203337933317,-0.0593015124544208,0.156827166329432,0.0550538458518769,-0.0580578646772397,0.042721392301209,-0.00952831115483478,0.240755050975326,-0.0468744683133394,-0.0302459981990464,0.00912347729685433,-0.0120391365118204,0.0101780199800065,"Balsas","Balsas","Balsas","M_meissneri"
"451","haageana",-97.4935,18.2556666666667,"gbs","CC025",179,158,69,1907,288,60,228,197,153,200,152,536,127,4,93,265,17,219,21,0.3590781502089,0.811256064879162,-0.392842479534635,-0.47042143361664,0.0702136175667448,-0.286436327237392,-0.191430849253063,0.13045100257212,0.110487566911348,0.0116976710598658,-0.0136682157097312,0.104687234036821,0.0248420980311658,0.071460869790637,-0.01345571763503,0.0411499691222442,0.00250098374737854,-0.0334310965507915,0.00809032842999214,"Balsas","Balsas","Balsas","M_conspicua"
"452","haageana",-97.4935,18.2556666666667,"gbs","CC025",179,158,69,1907,288,60,228,197,153,200,152,536,127,4,93,265,17,219,21,0.3590781502089,0.811256064879162,-0.392842479534635,-0.47042143361664,0.0702136175667448,-0.286436327237392,-0.191430849253063,0.13045100257212,0.110487566911348,0.0116976710598658,-0.0136682157097312,0.104687234036821,0.0248420980311658,0.071460869790637,-0.01345571763503,0.0411499691222442,0.00250098374737854,-0.0334310965507915,0.00809032842999214,"Balsas","Balsas","Balsas","M_conspicua"
"453","haageana",-97.5009722222222,18.2879444444444,"gbs","CC026",193,158,69,1929,303,75,228,212,167,216,166,470,115,3,98,235,13,190,15,1.99335305714719,0.819575945816698,-0.476079949696107,-0.101986787788494,-0.107187174784846,0.017176905754338,-0.338845500714628,0.0103408458508121,0.0985819361400466,0.0465246309317284,-0.0419971212688652,0.0725295323557228,-0.00178081372322381,0.148130039024091,-0.042803176176223,0.00454675016980438,0.00284282170971958,0.0026622587102353,-0.013960107426385,"Balsas","Balsas","Balsas","M_meissneri"
"454","haageana",-97.4393888888889,18.4021111111111,"gbs","CC030",181,153,69,1856,287,67,220,191,155,202,155,501,115,4,94,245,14,198,16,0.787432252805227,1.28694253200039,0.248630215642876,-0.143346272358271,0.219513534626167,-0.213719026093806,-0.182234622432483,-0.0910031458903632,0.019794752441227,-0.0453029888621647,0.078709501375418,-0.0786696405772238,-0.00499862709465285,-0.0024807124086241,0.0947055965127911,-0.0323592125422366,0.0772209499434566,0.0528225286682072,0.000391269643148383,"Balsas","Balsas","Balsas","M_conspicua"
"455","haageana",-97.4393888888889,18.4021111111111,"gbs","CC030",181,153,69,1856,287,67,220,191,155,202,155,501,115,4,94,245,14,198,16,0.787432252805227,1.28694253200039,0.248630215642876,-0.143346272358271,0.219513534626167,-0.213719026093806,-0.182234622432483,-0.0910031458903632,0.019794752441227,-0.0453029888621647,0.078709501375418,-0.0786696405772238,-0.00499862709465285,-0.0024807124086241,0.0947055965127911,-0.0323592125422366,0.0772209499434566,0.0528225286682072,0.000391269643148383,"Balsas","Balsas","Balsas","M_conspicua"
"456","haageana",-97.4451388888889,18.3870833333333,"gbs","CC031",191,153,69,1897,298,77,221,210,166,213,165,461,109,3,98,230,12,186,14,1.99021431362977,1.10722141025699,0.123369012850278,0.033399456030088,0.0595787544634349,-0.0622322534689608,-0.330739319718415,0.00599453567672537,0.111865577604035,-6.72903200515385e-05,-0.0150738372171369,0.00737867121551553,-0.0381530471536999,0.194928267865192,-0.0471335449822969,0.00896880428104671,0.00549685955165285,-0.00336175698315247,-0.00867953581723182,"Balsas","Balsas","Balsas","M_meissneri"
"457","haageana",-97.4451388888889,18.3870833333333,"gbs","CC031",191,153,69,1897,298,77,221,210,166,213,165,461,109,3,98,230,12,186,14,1.99021431362977,1.10722141025699,0.123369012850278,0.033399456030088,0.0595787544634349,-0.0622322534689608,-0.330739319718415,0.00599453567672537,0.111865577604035,-6.72903200515385e-05,-0.0150738372171369,0.00737867121551553,-0.0381530471536999,0.194928267865192,-0.0471335449822969,0.00896880428104671,0.00549685955165285,-0.00336175698315247,-0.00867953581723182,"Balsas","Balsas","Balsas","M_meissneri"
"458","haageana",-97.4374444444445,18.3578333333333,"gbs","CC032",191,153,68,1912,298,76,222,209,165,213,164,474,113,3,98,235,12,189,14,2.03859606163822,1.03908750960672,0.0929296716679213,-0.396144903501502,0.322377605065751,-0.084571520962253,-0.22112052604506,-0.10000915301347,0.126392335249015,0.0554016559153335,-0.0699787410180099,-0.00424630007706384,0.0229750864476718,0.171719190028154,0.0011569958666859,0.011965084145539,0.0123397546370632,-0.00678330822170378,0.00470739432937581,"Balsas","Balsas","Balsas","M_meissneri"
"459","haageana",-97.4374444444445,18.3578333333333,"gbs","CC032",191,153,68,1912,298,76,222,209,165,213,164,474,113,3,98,235,12,189,14,2.03859606163822,1.03908750960672,0.0929296716679213,-0.396144903501502,0.322377605065751,-0.084571520962253,-0.22112052604506,-0.10000915301347,0.126392335249015,0.0554016559153335,-0.0699787410180099,-0.00424630007706384,0.0229750864476718,0.171719190028154,0.0011569958666859,0.011965084145539,0.0123397546370632,-0.00678330822170378,0.00470739432937581,"Balsas","Balsas","Balsas","M_meissneri"
"460","haageana",-97.4187777777778,19.3877222222222,"gbs","CC020",149,152,70,1820,251,36,215,164,123,168,123,388,78,5,75,178,17,159,17,-1.88104138463266,3.86654142224535,0.432414952030371,-0.149904365623081,-0.151723049801609,-0.519840312593775,1.00814110631244,0.16891996336781,-0.446249160750795,-0.288337237421168,0.321475464945703,0.0223919555503577,0.139776790906603,-0.06560683870649,-0.0402636966059024,0.101011817552705,0.0865146071313985,-0.00843755668351208,-0.0104194471110815,"unknown","Haageana","Haageana","Haageana"
"461","haageana",-97.4187777777778,19.3877222222222,"gbs","CC020",149,152,70,1820,251,36,215,164,123,168,123,388,78,5,75,178,17,159,17,-1.88104138463266,3.86654142224535,0.432414952030371,-0.149904365623081,-0.151723049801609,-0.519840312593775,1.00814110631244,0.16891996336781,-0.446249160750795,-0.288337237421168,0.321475464945703,0.0223919555503577,0.139776790906603,-0.06560683870649,-0.0402636966059024,0.101011817552705,0.0865146071313985,-0.00843755668351208,-0.0104194471110815,"unknown","Haageana","Haageana","Haageana"
"462","haageana",-97.4187777777778,19.3877222222222,"gbs","CC020",149,152,70,1820,251,36,215,164,123,168,123,388,78,5,75,178,17,159,17,-1.88104138463266,3.86654142224535,0.432414952030371,-0.149904365623081,-0.151723049801609,-0.519840312593775,1.00814110631244,0.16891996336781,-0.446249160750795,-0.288337237421168,0.321475464945703,0.0223919555503577,0.139776790906603,-0.06560683870649,-0.0402636966059024,0.101011817552705,0.0865146071313985,-0.00843755668351208,-0.0104194471110815,"unknown","Haageana","Haageana","Haageana"
"463","haageana",-97.2881666666667,19.4956388888889,"gbs","CC021",132,141,70,1780,230,29,201,142,107,152,107,406,81,8,72,181,26,147,28,-3.64135479374264,4.40448072390503,2.02956908383089,-0.824907034802347,-0.36563359268944,-0.396618039238388,0.663934974570378,0.3120005324715,-0.46726873623695,-0.272439274664909,0.468213213295271,0.0421581044220257,0.155336862430458,-0.14250379934903,0.01775629848561,-0.00972388099507156,0.11683129588591,0.066996198156252,-0.0385196706138967,"Haageana","Haageana","Haageana","Haageana"
"464","haageana",-97.2881666666667,19.4956388888889,"gbs","CC021",132,141,70,1780,230,29,201,142,107,152,107,406,81,8,72,181,26,147,28,-3.64135479374264,4.40448072390503,2.02956908383089,-0.824907034802347,-0.36563359268944,-0.396618039238388,0.663934974570378,0.3120005324715,-0.46726873623695,-0.272439274664909,0.468213213295271,0.0421581044220257,0.155336862430458,-0.14250379934903,0.01775629848561,-0.00972388099507156,0.11683129588591,0.066996198156252,-0.0385196706138967,"Haageana","Haageana","Haageana","Haageana"
"465","haageana",-97.2881666666667,19.4956388888889,"gbs","CC021",132,141,70,1780,230,29,201,142,107,152,107,406,81,8,72,181,26,147,28,-3.64135479374264,4.40448072390503,2.02956908383089,-0.824907034802347,-0.36563359268944,-0.396618039238388,0.663934974570378,0.3120005324715,-0.46726873623695,-0.272439274664909,0.468213213295271,0.0421581044220257,0.155336862430458,-0.14250379934903,0.01775629848561,-0.00972388099507156,0.11683129588591,0.066996198156252,-0.0385196706138967,"Haageana","Haageana","Haageana","Haageana"
"466","haageana",-97.3821944444444,18.84725,"gbs","CC022",137,164,73,1501,249,25,224,142,116,153,115,535,108,4,84,286,22,97,24,-3.36344645416545,3.01901217600118,-0.303345746074723,1.30819086305802,0.278957212871008,1.54607722075493,0.0724307478313057,0.584263818850994,-0.888479321600073,-0.295387600777389,0.502192731517092,-0.149321030761135,0.103551331745379,-0.229149729770966,0.0184252354614576,-0.00850937009175042,-0.018959308237298,0.0708289750866353,0.023839455316576,"Haageana","Haageana","Haageana","Haageana"
"467","haageana",-97.3821944444444,18.84725,"gbs","CC022",137,164,73,1501,249,25,224,142,116,153,115,535,108,4,84,286,22,97,24,-3.36344645416545,3.01901217600118,-0.303345746074723,1.30819086305802,0.278957212871008,1.54607722075493,0.0724307478313057,0.584263818850994,-0.888479321600073,-0.295387600777389,0.502192731517092,-0.149321030761135,0.103551331745379,-0.229149729770966,0.0184252354614576,-0.00850937009175042,-0.018959308237298,0.0708289750866353,0.023839455316576,"Haageana","Haageana","Haageana","Haageana"
"468","haageana",-97.3821944444444,18.84725,"gbs","CC022",137,164,73,1501,249,25,224,142,116,153,115,535,108,4,84,286,22,97,24,-3.36344645416545,3.01901217600118,-0.303345746074723,1.30819086305802,0.278957212871008,1.54607722075493,0.0724307478313057,0.584263818850994,-0.888479321600073,-0.295387600777389,0.502192731517092,-0.149321030761135,0.103551331745379,-0.229149729770966,0.0184252354614576,-0.00850937009175042,-0.018959308237298,0.0708289750866353,0.023839455316576,"Haageana","Haageana","Haageana","Haageana"
"469","haageana",-97.2435,18.7583888888889,"gbs","CC029",194,130,67,1899,288,95,193,208,176,215,167,1172,222,17,84,627,60,346,61,-2.66426035035173,-4.70562884210569,4.81457161217319,-3.87178691299125,-2.49099598060204,-0.996932261216319,-0.387977390561282,0.0721641136988987,-0.579576669196481,0.748149794994026,-0.517764138924902,-0.0305158599820734,-0.289764578838335,0.117636956862014,-0.0808908560762115,0.073510417278736,-0.0148439497550495,-0.0386732135129472,-0.00106046342547359,"Acultingensis","Acultingensis","Acultingensis","Acultingensis"
"470","haageana",-97.2435,18.7583888888889,"gbs","CC029",194,130,67,1899,288,95,193,208,176,215,167,1172,222,17,84,627,60,346,61,-2.66426035035173,-4.70562884210569,4.81457161217319,-3.87178691299125,-2.49099598060204,-0.996932261216319,-0.387977390561282,0.0721641136988987,-0.579576669196481,0.748149794994026,-0.517764138924902,-0.0305158599820734,-0.289764578838335,0.117636956862014,-0.0808908560762115,0.073510417278736,-0.0148439497550495,-0.0386732135129472,-0.00106046342547359,"Acultingensis","Acultingensis","Acultingensis","Acultingensis"
"471","haageana",-97.2435,18.7583888888889,"gbs","CC029",194,130,67,1899,288,95,193,208,176,215,167,1172,222,17,84,627,60,346,61,-2.66426035035173,-4.70562884210569,4.81457161217319,-3.87178691299125,-2.49099598060204,-0.996932261216319,-0.387977390561282,0.0721641136988987,-0.579576669196481,0.748149794994026,-0.517764138924902,-0.0305158599820734,-0.289764578838335,0.117636956862014,-0.0808908560762115,0.073510417278736,-0.0148439497550495,-0.0386732135129472,-0.00106046342547359,"Acultingensis","Acultingensis","Acultingensis","Acultingensis"
"472","albilanata",-97.0452222222222,17.4820555555556,"gbs","CC036",193,159,68,1800,305,73,232,202,169,214,167,579,126,5,92,319,16,204,21,1.09878641029755,-0.0122413138652392,-0.296875085081313,-0.674947765249292,-0.215972937649972,0.241747885290473,0.429358607928169,-0.498006660804495,0.0217752944034157,-0.0587593006063712,0.0246547485641062,-0.045341410783117,-0.0552885165031608,-0.0204475355103628,-0.0134208840795361,-0.06266259353629,0.0480674620449948,0.000432951851347719,0.009023530999539,"Huauclilla","Huauclilla","Huauclilla","Huauclilla"
